Zeit_UTC;°C_Umgebung;kW_gemessen;kW_gem_Umluftkassetten
2020-02-16 10:10:00;5.9;4.797412;0.87859
2020-02-16 10:20:00;6.1;4.833232;0.161436
2020-02-16 10:30:00;6.4;4.891548;0.155418
2020-02-16 10:40:00;6.7;4.91906;0.160034
2020-02-16 10:50:00;7.1;4.881904;0.158128
2020-02-16 11:00:00;7.6;4.928094;0.156406
2020-02-16 11:10:00;7.6;4.988006;0.163676
2020-02-16 11:20:00;8.5;4.915662;0.159936
2020-02-16 11:30:00;8.6;4.959182;0.16198
2020-02-16 11:40:00;8.6;4.982158;0.16122
2020-02-16 11:50:00;9.2;5.010276;0.162044
2020-02-16 12:00:00;9.4;4.990988;0.161654
2020-02-16 12:10:00;9.5;5.007858;0.16019
2020-02-16 12:20:00;9.2;5.03743;0.158554
2020-02-16 12:30:00;9.5;5.015942;0.16191
2020-02-16 12:40:00;9.6;5.002386;0.158142
2020-02-16 12:50:00;9.7;5.067184;0.161184
2020-02-16 13:00:00;9.9;5.025585;0.16137
2020-02-16 13:10:00;9.7;5.035698;0.158748
2020-02-16 13:20:00;9.6;5.047728;0.156024
2020-02-16 13:30:00;9.4;4.969566;0.15253
2020-02-16 13:40:00;9.0;4.98916;0.156512
2020-02-16 13:50:00;9.3;4.956192;0.152356
2020-02-16 14:00:00;9.3;4.94247;0.153026
2020-02-16 14:10:00;9.0;4.926363;0.153195
2020-02-16 14:20:00;8.9;4.946446;0.157544
2020-02-16 14:30:00;8.8;4.920908;0.156248
2020-02-16 14:40:00;8.7;4.908604;0.154544
2020-02-16 14:50:00;8.7;4.832434;0.68194
2020-02-16 15:00:00;8.9;4.935562;0.156718
2020-02-16 15:10:00;8.8;4.96042;0.151874
2020-02-16 15:20:00;8.6;4.901898;0.153928
2020-02-16 15:30:00;8.7;4.915332;0.153056
2020-02-16 15:40:00;8.6;4.878216;0.156694
2020-02-16 15:50:00;8.4;4.908612;0.48078
2020-02-16 16:00:00;8.5;4.817474;0.384922
2020-02-16 16:10:00;8.4;4.816792;0.152756
2020-02-16 16:20:00;8.3;4.766004;0.150766
2020-02-16 16:30:00;8.3;4.773764;0.152878
2020-02-16 16:40:00;8.3;4.78022;0.15168
2020-02-16 16:50:00;8.3;4.762574;0.15532
2020-02-16 17:00:00;8.6;4.77869;0.154836
2020-02-16 17:10:00;8.1;4.758314;0.16048
2020-02-16 17:20:00;8.1;4.743838;0.153384
2020-02-16 17:30:00;8.0;4.813052;0.153376
2020-02-16 17:40:00;8.0;4.755588;0.15198
2020-02-16 17:50:00;8.1;4.759394;0.152876
2020-02-16 18:00:00;8.4;4.770504;0.151376
2020-02-16 18:10:00;8.4;4.789014;0.149202
2020-02-16 18:20:00;8.5;4.775988;0.15136
2020-02-16 18:30:00;8.7;4.753688;0.149383
2020-02-16 18:40:00;8.3;4.737544;0.158488
2020-02-16 18:50:00;8.4;4.749832;0.153392
2020-02-16 19:00:00;8.0;4.745088;0.151276
2020-02-16 19:10:00;8.1;4.754488;0.155974
2020-02-16 19:20:00;7.6;4.753768;0.158362
2020-02-16 19:30:00;7.5;4.756678;0.161196
2020-02-16 19:40:00;7.6;4.7587;0.160202
2020-02-16 19:50:00;7.4;4.765984;0.160818
2020-02-16 20:00:00;7.3;4.75742;0.159198
2020-02-16 20:10:00;7.2;4.774514;0.160982
2020-02-16 20:20:00;6.9;4.778414;0.164152
2020-02-16 20:30:00;6.9;4.76618;0.159878
2020-02-16 20:40:00;6.3;4.767424;0.160264
2020-02-16 20:50:00;5.7;4.770702;0.157906
2020-02-16 21:00:00;5.5;4.809986;0.735208
2020-02-16 21:10:00;5.6;5.04868;0.720984
2020-02-16 21:20:00;5.5;7.868174;0.758908
2020-02-16 21:30:00;5.3;9.118882;0.31145
2020-02-16 21:40:00;5.9;7.92315;0.477898
2020-02-16 21:50:00;5.8;9.197828;0.591262
2020-02-16 22:00:00;6.2;9.722544;0.496692
2020-02-16 22:10:00;6.4;8.065302;0.87294
2020-02-16 22:20:00;6.6;0.182952;0.158222
2020-02-16 22:30:00;7.0;0.171822;0.156004
2020-02-16 22:40:00;6.7;0.165418;0.157902
2020-02-16 22:50:00;6.4;0.172497;0.156843
2020-02-16 23:00:00;6.0;0.175074;0.155708
2020-02-16 23:10:00;5.8;0.175854;0.156362
2020-02-16 23:20:00;6.3;0.168746;0.15701
2020-02-16 23:30:00;6.1;0.175884;0.154688
2020-02-16 23:40:00;5.8;0.165388;0.161226
2020-02-16 23:50:00;6.6;0.165398;0.16155
2020-02-17 00:00:00;4.7;0.159502;0.162362
2020-02-17 00:10:00;4.5;0.169764;0.158946
2020-02-17 00:20:00;3.9;0.168728;0.158532
2020-02-17 00:30:00;4.1;0.170364;0.156482
2020-02-17 00:40:00;5.0;0.167486;0.156258
2020-02-17 00:50:00;5.0;0.173034;0.159644
2020-02-17 01:00:00;4.7;0.178918;0.15915
2020-02-17 01:10:00;4.8;0.167286;0.154494
2020-02-17 01:20:00;5.1;0.166282;0.158112
2020-02-17 01:30:00;4.7;0.161558;0.157844
2020-02-17 01:40:00;4.7;0.165188;0.16164
2020-02-17 01:50:00;5.1;0.164718;0.155732
2020-02-17 02:00:00;4.8;0.172824;0.158684
2020-02-17 02:10:00;4.8;0.170844;0.157806
2020-02-17 02:20:00;5.2;0.16514;0.159778
2020-02-17 02:30:00;5.6;0.170478;0.15893
2020-02-17 02:40:00;4.8;0.166888;0.16245
2020-02-17 02:50:00;4.9;0.165016;0.159734
2020-02-17 03:00:00;4.4;0.171628;0.161684
2020-02-17 03:10:00;4.2;0.166058;0.159877
2020-02-17 03:20:00;4.4;0.164326;0.159568
2020-02-17 03:30:00;4.6;0.167088;0.157664
2020-02-17 03:40:00;4.1;0.166376;0.153954
2020-02-17 03:50:00;4.0;0.172257;0.154768
2020-02-17 04:00:00;3.8;0.16729;0.160136
2020-02-17 04:10:00;4.4;0.170634;0.15317
2020-02-17 04:20:00;4.5;0.17266;0.15541
2020-02-17 04:30:00;4.1;0.170732;0.156398
2020-02-17 04:40:00;4.1;0.17419;0.159557
2020-02-17 04:50:00;3.9;0.17477;0.155356
2020-02-17 05:00:00;4.2;0.168878;0.153462
2020-02-17 05:10:00;4.6;0.170296;0.15272
2020-02-17 05:20:00;4.5;0.16866;0.15498
2020-02-17 05:30:00;3.9;0.172816;0.152226
2020-02-17 05:40:00;4.2;0.165998;0.1558
2020-02-17 05:50:00;3.3;0.164184;0.154882
2020-02-17 06:00:00;3.1;0.162834;0.150422
2020-02-17 06:10:00;3.2;0.165876;0.17024
2020-02-17 06:20:00;3.3;0.169008;0.168256
2020-02-17 06:30:00;3.2;0.194338;0.172222
2020-02-17 06:40:00;3.6;0.168538;0.170548
2020-02-17 06:50:00;4.2;0.208318;0.16998
2020-02-17 07:00:00;4.7;0.21078;0.168788
2020-02-17 07:10:00;5.2;0.212468;0.170086
2020-02-17 07:20:00;8.6;0.191382;0.17473
2020-02-17 07:30:00;9.0;0.196776;0.172778
2020-02-17 07:40:00;9.2;0.180252;0.174292
2020-02-17 07:50:00;7.3;0.211292;0.171644
2020-02-17 08:00:00;7.2;0.253282;0.175872
2020-02-17 08:10:00;7.1;0.218228;0.169102
2020-02-17 08:20:00;7.6;0.254982;0.172874
2020-02-17 08:30:00;7.8;0.256534;0.175786
2020-02-17 08:40:00;7.9;1.191176;0.153484
2020-02-17 08:50:00;8.3;7.155306;1.14925
2020-02-17 09:00:00;6.7;7.70085;0.47874
2020-02-17 09:10:00;8.0;5.076174;0.548692
2020-02-17 09:20:00;9.6;4.824448;0.202764
2020-02-17 09:30:00;8.7;4.815302;0.722104
2020-02-17 09:40:00;8.9;4.810056;0.153824
2020-02-17 09:50:00;7.3;4.82058;0.698956
2020-02-17 10:00:00;7.4;4.892496;0.15569
2020-02-17 10:10:00;8.3;4.90396;0.73718
2020-02-17 10:20:00;9.2;4.85098;0.15725
2020-02-17 10:30:00;9.7;4.91024;1.036476
2020-02-17 10:40:00;10.5;4.890042;0.159
2020-02-17 10:50:00;10.7;4.974742;0.228088
2020-02-17 11:00:00;11.4;4.944544;1.11973
2020-02-17 11:10:00;11.6;4.972395;0.158094
2020-02-17 11:20:00;12.1;4.998688;0.155558
2020-02-17 11:30:00;12.1;5.030682;0.140925
2020-02-17 11:40:00;12.2;5.012445;0.15392
2020-02-17 11:50:00;12.1;5.00168;0.152548
2020-02-17 12:00:00;12.2;5.028037;0.160385
2020-02-17 12:10:00;12.4;4.984608;1.129312
2020-02-17 12:20:00;12.3;4.977822;0.93783
2020-02-17 12:30:00;12.4;5.019216;0.157578
2020-02-17 12:40:00;12.5;4.990828;0.154192
2020-02-17 12:50:00;12.2;4.962962;0.928268
2020-02-17 13:00:00;11.9;4.93159;0.494818
2020-02-17 13:10:00;12.1;4.948342;0.665054
2020-02-17 13:20:00;12.1;4.946014;0.978714
2020-02-17 13:30:00;12.2;4.974314;0.146716
2020-02-17 13:40:00;12.0;4.938118;0.154896
2020-02-17 13:50:00;11.7;4.93192;0.663076
2020-02-17 14:00:00;11.7;4.944165;0.154474
2020-02-17 14:10:00;11.6;4.939376;1.024634
2020-02-17 14:20:00;11.4;4.920452;0.157128
2020-02-17 14:30:00;11.5;4.910914;0.87863
2020-02-17 14:40:00;11.5;4.866628;0.15156
2020-02-17 14:50:00;11.3;4.918944;0.956176
2020-02-17 15:00:00;11.1;4.860276;0.156024
2020-02-17 15:10:00;10.9;4.841696;1.43778
2020-02-17 15:20:00;10.9;4.868604;0.153298
2020-02-17 15:30:00;10.6;4.85354;0.850994
2020-02-17 15:40:00;10.4;4.842922;0.147128
2020-02-17 15:50:00;10.2;4.852594;0.148272
2020-02-17 16:00:00;10.1;4.804392;0.50104
2020-02-17 16:10:00;10.0;4.830538;0.71814
2020-02-17 16:20:00;9.7;4.806658;0.147646
2020-02-17 16:30:00;9.5;4.824422;0.966736
2020-02-17 16:40:00;9.3;4.808964;0.157084
2020-02-17 16:50:00;8.8;4.782286;1.153828
2020-02-17 17:00:00;8.4;4.769672;0.165842
2020-02-17 17:10:00;7.9;4.794316;0.833214
2020-02-17 17:20:00;7.7;4.798743;0.173275
2020-02-17 17:30:00;7.7;4.76091;0.857914
2020-02-17 17:40:00;7.7;4.79084;0.168806
2020-02-17 17:50:00;7.7;4.760472;0.15106
2020-02-17 18:00:00;7.7;4.78104;0.761868
2020-02-17 18:10:00;7.6;4.744666;0.161092
2020-02-17 18:20:00;7.5;4.73154;0.94248
2020-02-17 18:30:00;7.5;4.752403;0.150755
2020-02-17 18:40:00;7.4;4.714948;0.156206
2020-02-17 18:50:00;7.3;4.746172;0.157844
2020-02-17 19:00:00;7.2;4.724194;1.038112
2020-02-17 19:10:00;7.1;4.742056;0.161726
2020-02-17 19:20:00;7.0;4.73903;1.36694
2020-02-17 19:30:00;6.9;4.737038;0.171158
2020-02-17 19:40:00;6.9;4.752844;1.030182
2020-02-17 19:50:00;6.9;4.748624;0.167876
2020-02-17 20:00:00;6.8;4.743466;0.29606
2020-02-17 20:10:00;6.8;4.745068;0.580994
2020-02-17 20:20:00;6.8;4.7566;0.161432
2020-02-17 20:30:00;6.8;4.7487;1.02878
2020-02-17 20:40:00;6.8;4.758145;1.002742
2020-02-17 20:50:00;6.9;4.758818;0.593896
2020-02-17 21:00:00;6.9;4.784682;0.168516
2020-02-17 21:10:00;7.0;4.791966;0.75766
2020-02-17 21:20:00;7.3;4.795336;0.998928
2020-02-17 21:30:00;7.4;4.811666;0.96433
2020-02-17 21:40:00;7.3;5.326092;0.528418
2020-02-17 21:50:00;7.2;6.277022;0.746456
2020-02-17 22:00:00;7.2;6.474666;0.932398
2020-02-17 22:10:00;6.8;5.57172;1.128412
2020-02-17 22:20:00;6.4;0.178836;0.171312
2020-02-17 22:30:00;6.3;0.175648;0.158468
2020-02-17 22:40:00;6.1;0.17373;0.1557
2020-02-17 22:50:00;6.1;0.168312;0.156434
2020-02-17 23:00:00;6.0;0.16802;0.156728
2020-02-17 23:10:00;6.3;0.167382;0.156616
2020-02-17 23:20:00;6.3;0.149274;0.160346
2020-02-17 23:30:00;6.3;0.154966;0.15893
2020-02-17 23:40:00;6.3;0.155184;0.15698
2020-02-17 23:50:00;6.1;0.15357;0.159684
2020-02-18 00:00:00;5.9;0.154575;0.159726
2020-02-18 00:10:00;5.7;0.163988;0.159946
2020-02-18 00:20:00;5.7;0.165334;0.159576
2020-02-18 00:30:00;5.7;0.166998;0.16035
2020-02-18 00:40:00;5.9;0.16858;0.157718
2020-02-18 00:50:00;5.9;0.174908;0.156152
2020-02-18 01:00:00;5.8;0.167798;0.160065
2020-02-18 01:10:00;5.8;0.168778;0.16074
2020-02-18 01:20:00;5.7;0.16862;0.159386
2020-02-18 01:30:00;5.7;0.171982;0.15716
2020-02-18 01:40:00;5.6;0.173308;0.1571
2020-02-18 01:50:00;5.7;0.172254;0.160038
2020-02-18 02:00:00;5.8;0.173832;0.157488
2020-02-18 02:10:00;5.7;0.169512;0.158098
2020-02-18 02:20:00;5.5;0.16872;0.1581
2020-02-18 02:30:00;5.3;0.174374;0.157546
2020-02-18 02:40:00;5.3;0.175522;0.157384
2020-02-18 02:50:00;5.4;0.17536;0.15735
2020-02-18 03:00:00;5.4;0.169832;0.157456
2020-02-18 03:10:00;5.7;0.167786;0.157344
2020-02-18 03:20:00;5.6;0.174914;0.158486
2020-02-18 03:30:00;5.7;0.169394;0.15862
2020-02-18 03:40:00;5.4;0.166012;0.157474
2020-02-18 03:50:00;5.3;0.170804;0.157942
2020-02-18 04:00:00;5.1;0.17422;0.152438
2020-02-18 04:10:00;5.1;0.175042;0.15502
2020-02-18 04:20:00;5.1;0.173212;0.158868
2020-02-18 04:30:00;5.1;0.169356;0.152824
2020-02-18 04:40:00;5.1;0.167422;0.157492
2020-02-18 04:50:00;5.1;0.169802;0.15161
2020-02-18 05:00:00;5.2;0.172635;0.15214
2020-02-18 05:10:00;5.0;0.18111;0.154058
2020-02-18 05:20:00;4.8;0.190036;0.158644
2020-02-18 05:30:00;4.6;0.165405;0.154115
2020-02-18 05:40:00;4.6;0.180794;0.1503
2020-02-18 05:50:00;4.4;0.177786;0.151402
2020-02-18 06:00:00;4.5;0.166156;0.151646
2020-02-18 06:10:00;4.4;0.165346;0.16316
2020-02-18 06:20:00;4.2;0.172116;0.175512
2020-02-18 06:30:00;4.1;0.17554;0.172092
2020-02-18 06:40:00;4.2;0.171592;0.176806
2020-02-18 06:50:00;4.1;0.186734;0.174726
2020-02-18 07:00:00;4.3;0.174462;0.17292
2020-02-18 07:10:00;4.6;0.177782;0.170118
2020-02-18 07:20:00;4.6;0.20095;0.173742
2020-02-18 07:30:00;4.6;0.17489;0.171336
2020-02-18 07:40:00;4.7;0.175328;0.174364
2020-02-18 07:50:00;5.1;0.200966;0.168964
2020-02-18 08:00:00;5.2;0.17525;0.172386
2020-02-18 08:10:00;5.3;1.108776;0.16872
2020-02-18 08:20:00;5.4;6.136016;0.750434
2020-02-18 08:30:00;5.6;7.547252;1.03281
2020-02-18 08:40:00;5.6;7.281478;0.85121
2020-02-18 08:50:00;5.6;7.288826;0.84117
2020-02-18 09:00:00;5.7;7.88892;1.120524
2020-02-18 09:10:00;5.8;5.911376;0.502868
2020-02-18 09:20:00;5.8;5.317118;0.677748
2020-02-18 09:30:00;5.9;4.821818;0.740858
2020-02-18 09:40:00;5.7;4.800154;0.16215
2020-02-18 09:50:00;5.8;4.796815;0.78452
2020-02-18 10:00:00;6.1;4.812554;0.163894
2020-02-18 10:10:00;6.3;4.806652;0.822738
2020-02-18 10:20:00;6.1;4.807342;0.470032
2020-02-18 10:30:00;6.1;4.791636;0.601034
2020-02-18 10:40:00;6.1;4.78268;0.468884
2020-02-18 10:50:00;6.3;4.827024;0.6009
2020-02-18 11:00:00;6.1;4.80038;1.03873
2020-02-18 11:10:00;6.3;4.80022;0.667806
2020-02-18 11:20:00;6.4;4.829648;0.691714
2020-02-18 11:30:00;6.4;4.801168;0.351582
2020-02-18 11:40:00;6.4;4.799586;0.554628
2020-02-18 11:50:00;6.3;4.822006;0.855508
2020-02-18 12:00:00;6.5;4.79867;0.16426
2020-02-18 12:10:00;6.5;4.78487;0.643574
2020-02-18 12:20:00;6.6;4.784928;1.029778
2020-02-18 12:30:00;6.7;4.76426;0.171844
2020-02-18 12:40:00;6.8;4.792806;0.75533
2020-02-18 12:50:00;6.8;4.80977;0.407128
2020-02-18 13:00:00;6.8;4.828712;0.61398
2020-02-18 13:10:00;6.8;4.80495;0.635758
2020-02-18 13:20:00;6.8;4.808254;0.172266
2020-02-18 13:30:00;6.8;4.78983;0.8453
2020-02-18 13:40:00;6.7;4.778554;0.6438
2020-02-18 13:50:00;6.9;4.802498;0.745158
2020-02-18 14:00:00;7.0;4.787302;0.846036
2020-02-18 14:10:00;6.8;4.793843;0.163067
2020-02-18 14:20:00;7.1;4.860265;0.673268
2020-02-18 14:30:00;7.6;4.850196;0.161616
2020-02-18 14:40:00;7.0;4.86092;0.750768
2020-02-18 14:50:00;7.2;4.821636;1.00818
2020-02-18 15:00:00;7.0;4.78693;0.346044
2020-02-18 15:10:00;6.9;4.775968;0.5369
2020-02-18 15:20:00;7.2;4.80959;0.740346
2020-02-18 15:30:00;7.0;4.776274;0.64232
2020-02-18 15:40:00;6.9;4.780848;0.163934
2020-02-18 15:50:00;7.1;4.78834;0.746448
2020-02-18 16:00:00;7.0;4.788106;0.389584
2020-02-18 16:10:00;6.9;4.792922;0.58123
2020-02-18 16:20:00;6.5;4.786445;1.464222
2020-02-18 16:30:00;6.2;4.784996;0.160516
2020-02-18 16:40:00;6.1;4.766128;1.004186
2020-02-18 16:50:00;5.9;4.790998;0.157528
2020-02-18 17:00:00;5.5;4.781316;0.874904
2020-02-18 17:10:00;5.4;4.779005;0.15223
2020-02-18 17:20:00;5.4;4.787456;0.144782
2020-02-18 17:30:00;5.7;4.789003;0.333605
2020-02-18 17:40:00;5.4;4.777078;0.162196
2020-02-18 17:50:00;5.3;4.793608;0.786952
2020-02-18 18:00:00;5.1;4.786424;0.161066
2020-02-18 18:10:00;5.2;4.793972;0.990456
2020-02-18 18:20:00;5.1;4.795218;0.160688
2020-02-18 18:30:00;5.1;4.79415;0.718218
2020-02-18 18:40:00;4.8;4.79006;0.868692
2020-02-18 18:50:00;4.4;4.810494;0.173444
2020-02-18 19:00:00;3.9;4.82645;0.903338
2020-02-18 19:10:00;3.8;4.819374;0.16659
2020-02-18 19:20:00;3.8;4.818693;0.48108
2020-02-18 19:30:00;3.4;4.832888;0.160715
2020-02-18 19:40:00;3.4;4.799628;1.2162
2020-02-18 19:50:00;3.1;4.816342;0.161722
2020-02-18 20:00:00;2.9;4.819876;0.9567
2020-02-18 20:10:00;2.6;4.829528;0.41683
2020-02-18 20:20:00;2.5;4.832842;0.593706
2020-02-18 20:30:00;2.7;4.851945;0.177408
2020-02-18 20:40:00;2.6;4.840564;0.793868
2020-02-18 20:50:00;2.1;4.842022;0.175976
2020-02-18 21:00:00;2.4;4.87447;0.706948
2020-02-18 21:10:00;2.4;8.6649;0.80209
2020-02-18 21:20:00;2.1;9.9915;0.1702
2020-02-18 21:30:00;1.8;8.798066;0.727678
2020-02-18 21:40:00;2.0;10.876036;0.175354
2020-02-18 21:50:00;2.1;10.37169;0.94152
2020-02-18 22:00:00;2.2;11.312812;0.1706
2020-02-18 22:10:00;2.2;8.867494;1.500254
2020-02-18 22:20:00;2.0;0.169336;0.39004
2020-02-18 22:30:00;2.2;0.170232;0.158546
2020-02-18 22:40:00;2.1;0.167854;0.155126
2020-02-18 22:50:00;1.9;0.176865;0.153825
2020-02-18 23:00:00;2.1;0.169812;0.156688
2020-02-18 23:10:00;2.3;0.170266;0.158974
2020-02-18 23:20:00;2.3;0.16724;0.157276
2020-02-18 23:30:00;2.1;0.173688;0.15744
2020-02-18 23:40:00;2.3;0.169086;0.159092
2020-02-18 23:50:00;2.2;0.160222;0.163494
2020-02-19 00:00:00;2.3;0.159238;0.159596
2020-02-19 00:10:00;2.7;0.167918;0.161624
2020-02-19 00:20:00;2.7;0.167584;0.159636
2020-02-19 00:30:00;2.5;0.167794;0.156648
2020-02-19 00:40:00;2.8;0.169574;0.160918
2020-02-19 00:50:00;2.6;0.167;0.158202
2020-02-19 01:00:00;2.9;0.169542;0.159834
2020-02-19 01:10:00;2.9;0.168408;0.158134
2020-02-19 01:20:00;2.9;0.168242;0.164986
2020-02-19 01:30:00;2.8;0.17067;0.15904
2020-02-19 01:40:00;3.0;0.166528;0.161628
2020-02-19 01:50:00;2.9;0.166926;0.158622
2020-02-19 02:00:00;2.9;0.16884;0.158632
2020-02-19 02:10:00;3.0;0.175576;0.16032
2020-02-19 02:20:00;3.0;0.162782;0.153926
2020-02-19 02:30:00;3.1;0.17234;0.15737
2020-02-19 02:40:00;2.9;0.167732;0.15718
2020-02-19 02:50:00;3.0;0.173686;0.15839
2020-02-19 03:00:00;2.8;0.172596;0.156958
2020-02-19 03:10:00;2.6;0.169996;0.158896
2020-02-19 03:20:00;2.8;0.173492;0.155127
2020-02-19 03:30:00;2.8;0.174736;0.158166
2020-02-19 03:40:00;2.9;0.196102;0.156554
2020-02-19 03:50:00;3.0;0.173726;0.159282
2020-02-19 04:00:00;3.0;0.173062;0.156714
2020-02-19 04:10:00;3.1;0.198136;0.157214
2020-02-19 04:20:00;2.8;0.16989;0.154784
2020-02-19 04:30:00;2.8;0.17225;0.155158
2020-02-19 04:40:00;2.9;0.202078;0.15526
2020-02-19 04:50:00;2.9;0.169232;0.153958
2020-02-19 05:00:00;3.2;0.169974;0.155056
2020-02-19 05:10:00;3.4;0.172112;0.157288
2020-02-19 05:20:00;3.1;0.175726;0.158334
2020-02-19 05:30:00;2.9;0.172888;0.15722
2020-02-19 05:40:00;3.0;0.166942;0.153402
2020-02-19 05:50:00;3.1;0.190954;0.156668
2020-02-19 06:00:00;2.9;0.167998;0.151786
2020-02-19 06:10:00;2.9;0.182236;0.151896
2020-02-19 06:20:00;3.2;0.206966;0.16856
2020-02-19 06:30:00;3.8;0.169372;0.171528
2020-02-19 06:40:00;3.8;0.185736;0.170172
2020-02-19 06:50:00;4.0;0.231296;0.17112
2020-02-19 07:00:00;3.7;0.170372;0.174345
2020-02-19 07:10:00;3.7;0.203548;0.174012
2020-02-19 07:20:00;3.8;0.209972;0.17411
2020-02-19 07:30:00;3.9;0.201434;0.17737
2020-02-19 07:40:00;3.8;0.198556;0.175224
2020-02-19 07:50:00;4.2;0.24073;0.17484
2020-02-19 08:00:00;4.6;0.184252;0.174
2020-02-19 08:10:00;4.7;0.201092;0.172766
2020-02-19 08:20:00;4.3;0.19777;0.16863
2020-02-19 08:30:00;4.4;0.169264;0.168166
2020-02-19 08:40:00;4.5;1.139866;0.171066
2020-02-19 08:50:00;4.8;7.205314;0.946914
2020-02-19 09:00:00;5.0;7.0694;0.621072
2020-02-19 09:10:00;5.5;7.414546;1.0643
2020-02-19 09:20:00;5.6;6.426918;0.492186
2020-02-19 09:30:00;5.6;6.367456;0.592474
2020-02-19 09:40:00;5.6;4.778987;0.15127
2020-02-19 09:50:00;5.6;4.76812;0.668664
2020-02-19 10:00:00;5.5;4.77718;0.189885
2020-02-19 10:10:00;5.1;4.781064;0.152592
2020-02-19 10:20:00;4.7;4.78548;0.155866
2020-02-19 10:30:00;4.9;4.79448;1.049602
2020-02-19 10:40:00;4.8;4.783262;0.160904
2020-02-19 10:50:00;4.7;4.770174;0.144342
2020-02-19 11:00:00;5.0;4.770292;0.405222
2020-02-19 11:10:00;5.0;4.75543;0.158337
2020-02-19 11:20:00;5.3;4.749204;0.149526
2020-02-19 11:30:00;5.6;4.737026;0.151364
2020-02-19 11:40:00;5.6;4.75341;0.488416
2020-02-19 11:50:00;4.1;4.75516;0.609192
2020-02-19 12:00:00;4.1;4.76764;0.148214
2020-02-19 12:10:00;4.0;4.78276;0.153156
2020-02-19 12:20:00;4.1;4.767685;0.154814
2020-02-19 12:30:00;4.2;4.774222;0.152964
2020-02-19 12:40:00;4.3;4.749006;0.15278
2020-02-19 12:50:00;1.8;4.758012;0.149814
2020-02-19 13:00:00;1.4;4.768486;0.15635
2020-02-19 13:10:00;1.3;4.773468;0.152793
2020-02-19 13:20:00;1.6;4.792324;0.153136
2020-02-19 13:30:00;1.9;4.78061;0.15064
2020-02-19 13:40:00;2.1;4.780608;0.154768
2020-02-19 13:50:00;2.6;4.779772;0.153256
2020-02-19 14:00:00;2.9;4.785082;0.147902
2020-02-19 14:10:00;3.3;4.824488;0.152974
2020-02-19 14:20:00;3.9;4.819175;0.154612
2020-02-19 14:30:00;3.7;4.79159;0.155558
2020-02-19 14:40:00;3.8;4.814668;0.154688
2020-02-19 14:50:00;3.5;4.826782;0.154084
2020-02-19 15:00:00;3.4;4.833122;0.150006
2020-02-19 15:10:00;3.4;4.83386;0.15119
2020-02-19 15:20:00;3.2;4.82932;0.150277
2020-02-19 15:30:00;3.1;4.82684;0.152078
2020-02-19 15:40:00;3.0;4.783012;0.152528
2020-02-19 15:50:00;3.1;4.813488;0.152516
2020-02-19 16:00:00;3.2;4.797198;0.14772
2020-02-19 16:10:00;3.0;4.787726;0.14934
2020-02-19 16:20:00;2.9;4.792984;0.149502
2020-02-19 16:30:00;2.8;4.806002;0.150778
2020-02-19 16:40:00;2.8;4.817582;0.146738
2020-02-19 16:50:00;2.6;4.781784;0.150006
2020-02-19 17:00:00;2.5;4.781633;0.150478
2020-02-19 17:10:00;2.7;4.818364;0.15681
2020-02-19 17:20:00;2.7;4.815274;0.149306
2020-02-19 17:30:00;2.7;4.78082;0.145578
2020-02-19 17:40:00;2.1;4.784604;0.155752
2020-02-19 17:50:00;1.9;4.80524;0.14913
2020-02-19 18:00:00;1.8;4.781604;0.14554
2020-02-19 18:10:00;1.5;4.797685;0.149998
2020-02-19 18:20:00;1.4;4.8212;0.149584
2020-02-19 18:30:00;1.5;4.794426;0.153512
2020-02-19 18:40:00;1.5;4.804458;0.154142
2020-02-19 18:50:00;1.4;4.797774;0.150726
2020-02-19 19:00:00;1.5;4.802896;0.1504
2020-02-19 19:10:00;1.5;4.78248;0.152738
2020-02-19 19:20:00;1.5;4.79451;0.15078
2020-02-19 19:30:00;1.5;4.801788;0.155092
2020-02-19 19:40:00;1.8;4.815918;0.157936
2020-02-19 19:50:00;1.8;4.84863;0.173698
2020-02-19 20:00:00;1.9;4.81151;0.175352
2020-02-19 20:10:00;2.0;4.843468;0.17728
2020-02-19 20:20:00;2.0;4.823228;0.177912
2020-02-19 20:30:00;1.9;4.81412;0.175108
2020-02-19 20:40:00;1.9;4.83781;0.174478
2020-02-19 20:50:00;2.0;4.815458;0.178534
2020-02-19 21:00:00;2.0;4.826514;1.002346
2020-02-19 21:10:00;1.9;7.449828;0.400742
2020-02-19 21:20:00;1.9;8.600677;0.976405
2020-02-19 21:30:00;1.9;9.147888;0.164176
2020-02-19 21:40:00;1.9;8.736132;0.160602
2020-02-19 21:50:00;2.0;9.607654;0.157116
2020-02-19 22:00:00;1.9;9.173848;0.157982
2020-02-19 22:10:00;2.0;7.278256;0.156896
2020-02-19 22:20:00;2.1;0.175696;0.155128
2020-02-19 22:30:00;2.1;0.163824;0.157436
2020-02-19 22:40:00;2.1;0.162748;0.156726
2020-02-19 22:50:00;2.3;0.16667;0.160378
2020-02-19 23:00:00;2.2;0.163878;0.157954
2020-02-19 23:10:00;2.0;0.1668;0.158462
2020-02-19 23:20:00;2.0;0.157866;0.163928
2020-02-19 23:30:00;2.0;0.15215;0.158112
2020-02-19 23:40:00;1.9;0.160786;0.157722
2020-02-19 23:50:00;2.0;0.151416;0.156852
2020-02-20 00:00:00;2.2;0.154562;0.15366
2020-02-20 00:10:00;2.2;0.154764;0.157326
