Zeit_CET/CEST;°C_Umgebung;kW_gemessen;kW_Baseline;kW_Baseline_Öffnungszeiten_korrigiert
2021-10-13 12:30:00;7.6;4.185467;18.460421;18.460421
2021-10-13 12:45:00;7.8;4.196937;18.671962;18.671962
2021-10-13 13:00:00;9.0;4.19495;19.94121;19.94121
2021-10-13 13:15:00;8.5;4.24294;19.412356;19.412356
2021-10-13 13:30:00;9.0;4.243346;19.94121;19.94121
2021-10-13 13:45:00;7.6;4.243864;18.407536;18.407536
2021-10-13 14:00:00;7.3;4.156434;18.143109;18.143109
2021-10-13 14:15:00;7.8;4.206895;18.724847;18.724847
2021-10-13 14:30:00;7.9;4.16772;18.777733;18.777733
2021-10-13 14:45:00;8.4;4.176057;19.253701;19.253701
2021-10-13 15:00:00;8.4;4.145643;19.306586;19.306586
2021-10-13 15:15:00;9.6;4.061008;20.522948;20.522948
2021-10-13 15:30:00;9.3;4.056332;20.258521;20.258521
2021-10-13 15:45:00;9.3;4.088803;20.258521;20.258521
2021-10-13 16:00:00;9.0;4.116441;19.94121;19.94121
2021-10-13 16:15:00;9.2;4.10405;20.099865;20.099865
2021-10-13 16:30:00;9.2;4.052126;20.152751;20.152751
2021-10-13 16:45:00;8.8;4.040397;19.729668;19.729668
2021-10-13 17:00:00;8.2;4.057382;19.095045;19.095045
2021-10-13 17:15:00;8.5;4.05543;19.412356;19.412356
2021-10-13 17:30:00;8.5;4.04954;19.412356;19.412356
2021-10-13 17:45:00;8.2;4.149394;19.095045;19.095045
2021-10-13 18:00:00;7.4;4.171704;18.24888;18.24888
2021-10-13 18:15:00;6.6;4.184497;17.4556;17.4556
2021-10-13 18:30:00;5.2;4.232094;15.921926;15.921926
2021-10-13 18:45:00;5.9;4.22823;16.715206;16.715206
2021-10-13 19:00:00;3.6;4.241027;14.229596;14.229596
2021-10-13 19:15:00;2.8;4.255904;13.838111;13.838111
2021-10-13 19:30:00;5.0;4.254394;15.710385;15.710385
2021-10-13 19:45:00;6.3;4.252845;17.085403;17.085403
2021-10-13 20:00:00;6.0;4.240118;16.768091;16.768091
2021-10-13 20:15:00;5.7;4.237811;16.450779;16.450779
2021-10-13 20:30:00;4.9;4.20518;15.604614;15.604614
2021-10-13 20:45:00;5.5;4.202772;16.239238;16.239238
2021-10-13 21:00:00;5.9;4.205464;16.662321;16.662321
2021-10-13 21:15:00;6.2;4.25266;16.979632;16.979632
2021-10-13 21:30:00;5.4;4.257708;16.133467;16.133467
2021-10-13 21:45:00;5.0;4.269934;15.76327;15.76327
2021-10-13 22:00:00;5.5;4.248706;16.239238;16.239238
2021-10-13 22:15:00;5.0;4.204318;15.6575;15.6575
2021-10-13 22:30:00;4.9;4.243421;15.604614;15.604614
2021-10-13 22:45:00;4.8;4.250718;15.498844;15.498844
2021-10-13 23:00:00;3.8;4.254215;14.441138;14.441138
2021-10-13 23:15:00;3.7;4.265379;14.335367;14.335367
2021-10-13 23:30:00;3.4;4.271792;14.018055;14.018055
2021-10-13 23:45:00;3.2;4.254173;13.838111;13.838111
2021-10-14 00:00:00;3.4;0.687084;14.018055;14.018055
2021-10-14 00:15:00;3.5;0.459253;14.123826;14.123826
2021-10-14 00:30:00;3.0;0.45748;13.838111;13.838111
2021-10-14 00:45:00;2.4;0.462432;13.838111;13.838111
2021-10-14 01:00:00;2.3;0.458671;13.838111;13.838111
2021-10-14 01:15:00;2.4;0.45837;13.838111;13.838111
2021-10-14 01:30:00;2.4;0.462298;13.838111;13.838111
2021-10-14 01:45:00;2.7;0.461205;13.838111;13.838111
2021-10-14 02:00:00;2.4;0.457071;13.838111;13.838111
2021-10-14 02:15:00;2.4;0.455552;13.838111;13.838111
2021-10-14 02:30:00;2.1;0.45402;13.838111;13.838111
2021-10-14 02:45:00;2.1;0.454843;13.838111;13.838111
2021-10-14 03:00:00;2.4;0.454132;13.838111;13.838111
2021-10-14 03:15:00;2.2;0.682461;13.838111;13.838111
2021-10-14 03:30:00;2.5;0.681159;13.838111;13.838111
2021-10-14 03:45:00;2.4;0.687918;13.838111;13.838111
2021-10-14 04:00:00;2.2;0.687284;13.838111;13.838111
2021-10-14 04:15:00;1.7;0.685957;13.838111;13.838111
2021-10-14 04:30:00;1.9;0.68539;13.838111;13.838111
2021-10-14 04:45:00;2.3;0.682969;13.838111;13.838111
2021-10-14 05:00:00;2.7;0.68202;13.838111;13.838111
2021-10-14 05:15:00;3.2;0.683062;13.838111;13.838111
2021-10-14 05:30:00;3.4;0.679807;14.018055;14.018055
2021-10-14 05:45:00;3.4;0.678509;14.070941;14.070941
2021-10-14 06:00:00;3.6;0.681419;14.229596;14.229596
2021-10-14 06:15:00;3.6;0.678357;14.229596;14.229596
2021-10-14 06:30:00;3.5;0.675962;14.123826;14.123826
2021-10-14 06:45:00;3.6;0.675164;14.229596;14.229596
2021-10-14 07:00:00;3.9;0.681547;14.546908;14.546908
2021-10-14 07:15:00;3.8;0.681007;14.494023;14.494023
2021-10-14 07:30:00;4.0;0.676583;14.652679;14.652679
2021-10-14 07:45:00;4.2;0.676871;14.86422;14.86422
2021-10-14 08:00:00;4.4;3.117193;15.075761;15.075761
2021-10-14 08:15:00;4.6;4.30209;15.287303;15.287303
2021-10-14 08:30:00;4.9;4.30365;15.604614;15.604614
2021-10-14 08:45:00;5.2;4.299725;15.869041;15.869041
2021-10-14 09:00:00;5.4;4.293713;16.133467;16.133467
2021-10-14 09:15:00;5.7;4.279823;16.450779;16.450779
2021-10-14 09:30:00;5.9;4.282797;16.662321;16.662321
2021-10-14 09:45:00;6.3;4.243382;17.085403;17.085403
2021-10-14 10:00:00;6.5;4.216067;17.296944;17.296944
2021-10-14 10:15:00;7.0;4.217305;17.772912;17.772912
2021-10-14 10:30:00;7.3;4.261114;18.143109;18.143109
2021-10-14 10:45:00;7.2;4.281986;18.037339;18.037339
2021-10-14 11:00:00;7.4;4.280373;18.24888;18.24888
2021-10-14 11:15:00;7.8;4.281257;18.619077;18.619077
2021-10-14 11:30:00;8.2;4.260846;19.095045;19.095045
2021-10-14 11:45:00;8.4;4.206352;19.253701;19.253701
2021-10-14 12:00:00;8.6;4.215142;19.518127;19.518127
2021-10-14 12:15:00;8.4;4.202722;19.359471;19.359471
2021-10-14 12:30:00;8.9;4.182968;19.835439;19.835439
2021-10-14 12:45:00;8.9;4.09789;19.835439;19.835439
2021-10-14 13:00:00;9.1;4.087041;20.04698;20.04698
2021-10-14 13:15:00;9.0;4.039958;19.994095;19.994095
2021-10-14 13:30:00;9.6;4.078149;20.575833;20.575833
2021-10-14 13:45:00;9.6;4.025402;20.575833;20.575833
2021-10-14 14:00:00;9.7;4.033238;20.681604;20.681604
2021-10-14 14:15:00;9.9;4.056477;20.893145;20.893145
2021-10-14 14:30:00;10.3;4.091835;21.316227;21.316227
2021-10-14 14:45:00;10.1;4.041517;21.104686;21.104686
2021-10-14 15:00:00;10.7;4.009024;21.73931;21.73931
2021-10-14 15:15:00;10.4;3.998961;21.474883;21.474883
2021-10-14 15:30:00;10.4;4.002835;21.421998;21.421998
2021-10-14 15:45:00;10.5;4.042851;21.527769;21.527769
2021-10-14 16:00:00;10.5;4.005159;21.527769;21.527769
2021-10-14 16:15:00;10.6;3.999051;21.686425;21.686425
2021-10-14 16:30:00;10.6;4.003937;21.633539;21.633539
2021-10-14 16:45:00;10.6;4.014892;21.686425;21.686425
2021-10-14 17:00:00;10.7;3.932622;21.73931;21.73931
2021-10-14 17:15:00;10.9;3.912283;21.950851;21.950851
2021-10-14 17:30:00;10.8;3.865121;21.845081;21.845081
2021-10-14 17:45:00;10.7;3.953143;21.73931;21.73931
2021-10-14 18:00:00;10.2;3.952184;21.210457;21.210457
2021-10-14 18:15:00;10.1;3.948099;21.104686;21.104686
2021-10-14 18:30:00;9.5;3.940759;20.470063;20.470063
2021-10-14 18:45:00;9.6;3.953805;20.575833;20.575833
2021-10-14 19:00:00;9.7;3.993062;20.681604;20.681604
2021-10-14 19:15:00;9.3;3.997343;20.258521;20.258521
2021-10-14 19:30:00;9.9;4.001437;20.893145;20.893145
2021-10-14 19:45:00;9.6;4.007047;20.575833;20.575833
2021-10-14 20:00:00;9.3;3.946286;20.258521;20.258521
2021-10-14 20:15:00;8.9;3.944073;19.835439;19.835439
2021-10-14 20:30:00;8.9;3.979204;19.835439;19.835439
2021-10-14 20:45:00;8.8;4.010017;19.782554;19.782554
2021-10-14 21:00:00;9.1;4.008316;20.04698;20.04698
2021-10-14 21:15:00;8.9;4.014197;19.782554;19.782554
2021-10-14 21:30:00;8.2;4.059151;19.095045;19.095045
2021-10-14 21:45:00;8.0;4.142088;18.830618;18.830618
2021-10-14 22:00:00;8.2;4.12177;19.095045;19.095045
2021-10-14 22:15:00;8.0;4.118742;18.936389;18.936389
2021-10-14 22:30:00;8.2;4.128841;19.095045;19.095045
2021-10-14 22:45:00;8.4;4.135722;19.253701;19.253701
2021-10-14 23:00:00;8.3;4.142031;19.200815;19.200815
2021-10-14 23:15:00;8.0;4.142954;18.936389;18.936389
2021-10-14 23:30:00;8.1;4.152838;18.989274;18.989274
2021-10-14 23:45:00;7.8;4.158068;18.671962;18.671962
2021-10-15 00:00:00;8.0;0.638659;18.883503;18.883503
2021-10-15 00:15:00;7.8;0.497092;18.724847;18.724847
2021-10-15 00:30:00;7.5;0.459899;18.35465;18.35465
2021-10-15 00:45:00;7.2;0.462154;18.037339;18.037339
2021-10-15 01:00:00;7.0;0.462761;17.825797;17.825797
2021-10-15 01:15:00;6.4;0.463908;17.138288;17.138288
2021-10-15 01:30:00;5.9;0.462206;16.662321;16.662321
2021-10-15 01:45:00;5.4;0.463894;16.133467;16.133467
2021-10-15 02:00:00;5.4;0.458136;16.133467;16.133467
2021-10-15 02:15:00;4.2;0.459883;14.811335;14.811335
2021-10-15 02:30:00;4.5;0.467484;15.181532;15.181532
2021-10-15 02:45:00;3.2;0.691001;13.838111;13.838111
2021-10-15 03:00:00;2.0;0.690506;13.838111;13.838111
2021-10-15 03:15:00;2.4;0.692346;13.838111;13.838111
2021-10-15 03:30:00;2.9;0.689444;13.838111;13.838111
2021-10-15 03:45:00;2.0;0.68584;13.838111;13.838111
2021-10-15 04:00:00;1.7;0.684871;13.838111;13.838111
2021-10-15 04:15:00;1.4;0.685901;13.838111;13.838111
2021-10-15 04:30:00;1.3;0.688192;13.838111;13.838111
2021-10-15 04:45:00;1.8;0.686956;13.838111;13.838111
2021-10-15 05:00:00;1.4;0.687578;13.838111;13.838111
2021-10-15 05:15:00;0.8;0.6877;13.838111;13.838111
2021-10-15 05:30:00;0.4;0.6889;13.838111;13.838111
2021-10-15 05:45:00;0.0;0.685478;13.838111;13.838111
2021-10-15 06:00:00;0.6;0.683314;13.838111;13.838111
2021-10-15 06:15:00;1.1;0.684428;13.838111;13.838111
2021-10-15 06:30:00;1.0;0.682713;13.838111;13.838111
2021-10-15 06:45:00;1.0;0.680209;13.838111;13.838111
2021-10-15 07:00:00;2.1;0.683362;13.838111;13.838111
2021-10-15 07:15:00;1.4;0.684583;13.838111;13.838111
2021-10-15 07:30:00;2.1;0.686486;13.838111;13.838111
2021-10-15 07:45:00;1.0;0.681064;13.838111;13.838111
2021-10-15 08:00:00;0.8;3.529148;13.838111;13.838111
2021-10-15 08:15:00;1.5;5.049298;13.838111;13.838111
2021-10-15 08:30:00;2.2;5.040363;13.838111;13.838111
2021-10-15 08:45:00;3.2;5.037702;13.859399;13.859399
2021-10-15 09:00:00;4.9;5.02377;15.604614;15.604614
2021-10-15 09:15:00;5.1;5.001257;15.816156;15.816156
2021-10-15 09:30:00;6.1;4.954186;16.873862;16.873862
2021-10-15 09:45:00;6.7;4.921003;17.508485;17.508485
2021-10-15 10:00:00;7.0;4.908965;17.825797;17.825797
2021-10-15 10:15:00;7.4;4.925146;18.195994;18.195994
2021-10-15 10:30:00;7.7;4.943354;18.566192;18.566192
2021-10-15 10:45:00;8.4;4.939082;19.253701;19.253701
2021-10-15 11:00:00;8.6;4.875857;19.518127;19.518127
2021-10-15 11:15:00;9.2;4.776519;20.205636;20.205636
2021-10-15 11:30:00;9.7;4.699314;20.681604;20.681604
2021-10-15 11:45:00;10.1;4.616571;21.104686;21.104686
2021-10-15 12:00:00;10.6;4.610932;21.633539;21.633539
2021-10-15 12:15:00;11.2;4.697102;22.215278;22.215278
2021-10-15 12:30:00;12.1;4.654288;23.220098;23.220098
2021-10-15 12:45:00;11.9;4.621571;23.008557;23.008557
2021-10-15 13:00:00;12.0;4.596207;23.114328;23.114328
2021-10-15 13:15:00;12.3;4.588552;23.43164;23.43164
2021-10-15 13:30:00;13.1;4.418625;24.277805;24.277805
2021-10-15 13:45:00;13.0;4.292096;24.224919;24.224919
2021-10-15 14:00:00;13.8;4.283411;25.018199;25.018199
2021-10-15 14:15:00;13.5;4.28899;24.700887;24.700887
2021-10-15 14:30:00;13.9;4.287637;25.123969;25.123969
2021-10-15 14:45:00;13.9;4.278982;25.123969;25.123969
2021-10-15 15:00:00;14.1;4.288101;25.335511;25.335511
2021-10-15 15:15:00;14.4;4.278064;25.599937;25.599937
2021-10-15 15:30:00;14.4;4.288169;25.652823;25.652823
2021-10-15 15:45:00;14.5;4.2888;25.758593;25.758593
2021-10-15 16:00:00;14.8;4.28683;26.075905;26.075905
2021-10-15 16:15:00;14.4;4.285966;25.705708;25.705708
2021-10-15 16:30:00;14.6;4.307254;25.864364;25.864364
2021-10-15 16:45:00;14.4;4.338415;25.599937;25.599937
2021-10-15 17:00:00;14.4;4.337854;25.652823;25.652823
2021-10-15 17:15:00;14.2;4.32491;25.388396;25.388396
2021-10-15 17:30:00;14.0;4.325319;25.22974;25.22974
2021-10-15 17:45:00;13.6;4.41046;24.859543;24.859543
2021-10-15 18:00:00;13.2;4.546767;24.383575;24.383575
2021-10-15 18:15:00;13.0;4.640084;24.119149;24.119149
2021-10-15 18:30:00;12.5;4.593922;23.643181;23.643181
2021-10-15 18:45:00;12.4;4.665107;23.590296;23.590296
2021-10-15 19:00:00;11.7;4.682516;22.797016;22.797016
2021-10-15 19:15:00;10.4;4.689078;21.474883;21.474883
2021-10-15 19:30:00;10.7;4.705429;21.73931;21.73931
2021-10-15 19:45:00;11.7;4.71204;22.797016;22.797016
2021-10-15 20:00:00;11.6;4.719201;22.691245;22.691245
2021-10-15 20:15:00;12.2;4.716634;23.378754;23.378754
2021-10-15 20:30:00;12.5;4.674855;23.643181;23.643181
2021-10-15 20:45:00;12.0;4.664279;23.167213;23.167213
2021-10-15 21:00:00;11.8;4.670032;22.902787;22.902787
2021-10-15 21:15:00;11.6;4.720121;22.691245;22.691245
2021-10-15 21:30:00;11.4;4.719613;22.479704;22.479704
2021-10-15 21:45:00;10.8;4.721218;21.845081;21.845081
2021-10-15 22:00:00;10.6;4.726471;21.633539;21.633539
2021-10-15 22:15:00;10.9;4.736498;21.897966;21.897966
2021-10-15 22:30:00;10.9;4.745174;21.950851;21.950851
2021-10-15 22:45:00;10.5;4.721795;21.527769;21.527769
2021-10-15 23:00:00;10.6;4.739533;21.633539;13.838111
2021-10-15 23:15:00;10.4;4.743552;21.369113;13.838111
2021-10-15 23:30:00;10.3;4.855634;21.316227;13.838111
2021-10-15 23:45:00;9.5;4.88347;20.470063;13.838111
2021-10-16 00:00:00;8.2;4.891215;19.095045;13.838111
2021-10-16 00:15:00;7.1;4.895606;17.931568;13.838111
2021-10-16 00:30:00;7.4;4.900161;18.24888;13.838111
2021-10-16 00:45:00;7.3;4.874135;18.143109;13.838111
2021-10-16 01:00:00;7.4;0.585772;18.24888;18.24888
2021-10-16 01:15:00;8.0;0.461622;18.883503;18.883503
2021-10-16 01:30:00;8.5;0.463642;19.412356;19.412356
2021-10-16 01:45:00;7.8;0.466424;18.619077;18.619077
2021-10-16 02:00:00;7.8;0.465911;18.671962;18.671962
2021-10-16 02:15:00;6.8;0.465695;17.561371;17.561371
2021-10-16 02:30:00;6.1;0.463239;16.873862;16.873862
2021-10-16 02:45:00;5.4;0.464835;16.133467;16.133467
2021-10-16 03:00:00;5.2;0.463246;15.921926;15.921926
2021-10-16 03:15:00;4.4;0.463438;15.075761;15.075761
2021-10-16 03:30:00;4.7;0.464971;15.393073;15.393073
2021-10-16 03:45:00;4.7;0.463688;15.393073;15.393073
2021-10-16 04:00:00;4.9;0.462458;15.604614;15.604614
2021-10-16 04:15:00;5.3;0.463268;16.027697;16.027697
2021-10-16 04:30:00;6.6;0.463503;17.402715;17.402715
2021-10-16 04:45:00;6.1;0.461665;16.873862;16.873862
2021-10-16 05:00:00;6.0;0.462983;16.768091;16.768091
2021-10-16 05:15:00;6.8;0.462842;17.561371;17.561371
2021-10-16 05:30:00;7.7;0.46157;18.566192;18.566192
2021-10-16 05:45:00;7.5;0.461798;18.35465;18.35465
2021-10-16 06:00:00;6.8;0.460133;17.614256;17.614256
2021-10-16 06:15:00;7.2;0.458215;17.984453;17.984453
2021-10-16 06:30:00;6.7;0.460129;17.508485;17.508485
2021-10-16 06:45:00;6.8;0.461775;17.667141;17.667141
2021-10-16 07:00:00;6.5;0.456805;17.296944;17.296944
2021-10-16 07:15:00;6.4;0.45722;17.191174;17.191174
2021-10-16 07:30:00;6.3;0.457986;17.085403;17.085403
2021-10-16 07:45:00;6.4;0.459981;17.191174;17.191174
2021-10-16 08:00:00;6.3;3.117281;17.085403;17.085403
2021-10-16 08:15:00;6.5;4.888481;17.296944;17.296944
2021-10-16 08:30:00;7.1;4.9652;17.931568;17.931568
2021-10-16 08:45:00;7.4;4.963334;18.195994;18.195994
2021-10-16 09:00:00;7.7;4.966622;18.566192;18.566192
2021-10-16 09:15:00;7.9;4.951987;18.777733;18.777733
2021-10-16 09:30:00;8.0;4.927038;18.883503;18.883503
2021-10-16 09:45:00;8.4;4.961923;19.253701;19.253701
2021-10-16 10:00:00;8.6;4.991109;19.518127;19.518127
2021-10-16 10:15:00;9.0;4.980627;19.994095;19.994095
2021-10-16 10:30:00;9.3;4.978136;20.258521;20.258521
2021-10-16 10:45:00;9.6;4.937517;20.522948;20.522948
2021-10-16 11:00:00;9.6;4.805294;20.575833;20.575833
2021-10-16 11:15:00;10.0;4.731011;20.998916;20.998916
2021-10-16 11:30:00;10.3;4.735307;21.316227;21.316227
2021-10-16 11:45:00;10.8;4.781587;21.845081;21.845081
2021-10-16 12:00:00;11.4;4.697984;22.479704;22.479704
2021-10-16 12:15:00;11.4;4.637441;22.479704;22.479704
2021-10-16 12:30:00;11.9;4.602459;23.008557;23.008557
2021-10-16 12:45:00;12.2;4.657717;23.325869;23.325869
2021-10-16 13:00:00;12.2;4.608821;23.325869;23.325869
2021-10-16 13:15:00;12.2;4.538408;23.325869;23.325869
2021-10-16 13:30:00;13.4;4.510338;24.595116;24.595116
2021-10-16 13:45:00;13.1;4.47537;24.277805;24.277805
2021-10-16 14:00:00;12.6;4.65297;23.748952;23.748952
2021-10-16 14:15:00;13.4;4.509578;24.648002;24.648002
2021-10-16 14:30:00;13.1;4.432856;24.277805;24.277805
2021-10-16 14:45:00;12.6;4.625977;23.801837;23.801837
2021-10-16 15:00:00;12.4;4.391726;23.53741;23.53741
2021-10-16 15:15:00;12.9;4.632418;24.066263;24.066263
2021-10-16 15:30:00;13.5;4.483859;24.700887;24.700887
2021-10-16 15:45:00;13.6;4.559906;24.806658;24.806658
2021-10-16 16:00:00;14.0;4.44057;25.22974;25.22974
2021-10-16 16:15:00;13.6;4.491199;24.859543;24.859543
2021-10-16 16:30:00;13.6;4.629053;24.806658;24.806658
2021-10-16 16:45:00;13.1;4.470902;24.277805;24.277805
2021-10-16 17:00:00;13.3;4.579646;24.489346;24.489346
2021-10-16 17:15:00;13.2;4.626365;24.33069;24.33069
2021-10-16 17:30:00;12.9;4.652848;24.066263;24.066263
2021-10-16 17:45:00;12.6;4.603844;23.696066;23.696066
2021-10-16 18:00:00;12.4;4.604886;23.53741;23.53741
2021-10-16 18:15:00;11.8;4.660421;22.955672;22.955672
2021-10-16 18:30:00;11.2;4.661732;22.268163;22.268163
2021-10-16 18:45:00;8.8;4.711048;19.676783;19.676783
2021-10-16 19:00:00;6.9;4.720382;17.720027;17.720027
2021-10-16 19:15:00;6.4;4.722636;17.191174;17.191174
2021-10-16 19:30:00;5.9;4.728138;16.662321;16.662321
2021-10-16 19:45:00;5.6;4.731807;16.292123;16.292123
2021-10-16 20:00:00;5.4;4.697853;16.133467;16.133467
2021-10-16 20:15:00;5.0;4.68784;15.710385;15.710385
2021-10-16 20:30:00;5.1;4.726092;15.816156;15.816156
2021-10-16 20:45:00;4.6;4.751795;15.340188;15.340188
2021-10-16 21:00:00;5.7;4.761532;16.450779;16.450779
2021-10-16 21:15:00;3.8;4.877332;14.388252;14.388252
2021-10-16 21:30:00;3.1;4.831478;13.838111;13.838111
2021-10-16 21:45:00;2.7;4.871985;13.838111;13.838111
2021-10-16 22:00:00;2.5;4.881265;13.838111;13.838111
2021-10-16 22:15:00;2.8;4.897929;13.838111;13.838111
2021-10-16 22:30:00;2.9;4.892915;13.838111;13.838111
2021-10-16 22:45:00;3.0;4.891369;13.838111;13.838111
2021-10-16 23:00:00;1.9;4.875724;13.838111;13.838111
2021-10-16 23:15:00;2.5;4.861502;13.838111;13.838111
2021-10-16 23:30:00;1.8;4.867748;13.838111;13.838111
2021-10-16 23:45:00;1.4;4.885994;13.838111;13.838111
2021-10-17 00:00:00;1.0;4.904987;13.838111;13.838111
2021-10-17 00:15:00;1.0;4.964318;13.838111;13.838111
2021-10-17 00:30:00;0.7;4.955508;13.838111;13.838111
2021-10-17 00:45:00;0.8;4.95305;13.838111;13.838111
2021-10-17 01:00:00;0.8;0.693335;13.838111;13.838111
2021-10-17 01:15:00;0.8;0.689978;13.838111;13.838111
2021-10-17 01:30:00;0.8;0.692606;13.838111;13.838111
2021-10-17 01:45:00;0.5;0.691879;13.838111;13.838111
2021-10-17 02:00:00;0.3;0.690669;13.838111;13.838111
2021-10-17 02:15:00;0.4;0.690828;13.838111;13.838111
2021-10-17 02:30:00;0.3;0.690666;13.838111;13.838111
2021-10-17 02:45:00;0.2;0.689122;13.838111;13.838111
2021-10-17 03:00:00;0.2;0.686193;13.838111;13.838111
2021-10-17 03:15:00;0.1;0.688322;13.838111;13.838111
2021-10-17 03:30:00;-0.1;0.68984;13.838111;13.838111
2021-10-17 03:45:00;0.0;0.689042;13.838111;13.838111
2021-10-17 04:00:00;0.2;0.690422;13.838111;13.838111
2021-10-17 04:15:00;-0.0;0.68808;13.838111;13.838111
2021-10-17 04:30:00;-0.4;0.688107;13.838111;13.838111
2021-10-17 04:45:00;-0.2;0.687891;13.838111;13.838111
2021-10-17 05:00:00;-0.1;0.688613;13.838111;13.838111
2021-10-17 05:15:00;0.2;0.687046;13.838111;13.838111
2021-10-17 05:30:00;0.3;0.684866;13.838111;13.838111
2021-10-17 05:45:00;0.8;0.685139;13.838111;13.838111
2021-10-17 06:00:00;1.3;0.687293;13.838111;13.838111
2021-10-17 06:15:00;1.6;0.685513;13.838111;13.838111
2021-10-17 06:30:00;1.8;0.684301;13.838111;13.838111
2021-10-17 06:45:00;2.1;0.684828;13.838111;13.838111
2021-10-17 07:00:00;2.4;0.68471;13.838111;13.838111
2021-10-17 07:15:00;2.7;0.685784;13.838111;13.838111
2021-10-17 07:30:00;2.8;0.683562;13.838111;13.838111
2021-10-17 07:45:00;2.8;0.687323;13.838111;13.838111
2021-10-17 08:00:00;3.1;3.355216;13.838111;13.838111
2021-10-17 08:15:00;3.2;4.999551;13.838111;13.838111
2021-10-17 08:30:00;3.2;4.992696;13.838111;13.838111
2021-10-17 08:45:00;3.2;5.023334;13.838111;13.838111
2021-10-17 09:00:00;3.0;5.019425;13.838111;13.838111
2021-10-17 09:15:00;3.2;4.99285;13.838111;13.838111
2021-10-17 09:30:00;3.2;4.968744;13.838111;13.838111
2021-10-17 09:45:00;3.6;4.943114;14.176711;14.176711
2021-10-17 10:00:00;3.7;4.940771;14.335367;14.335367
2021-10-17 10:15:00;3.8;4.924664;14.494023;14.494023
2021-10-17 10:30:00;4.1;4.929092;14.75845;14.75845
2021-10-17 10:45:00;4.4;4.934993;15.128647;15.128647
2021-10-17 11:00:00;4.5;4.922967;15.181532;15.181532
2021-10-17 11:15:00;4.8;4.908102;15.551729;15.551729
2021-10-17 11:30:00;5.3;4.818189;16.027697;16.027697
2021-10-17 11:45:00;5.4;4.781124;16.133467;16.133467
2021-10-17 12:00:00;5.5;4.669687;16.239238;16.239238
2021-10-17 12:15:00;5.9;4.703734;16.715206;16.715206
2021-10-17 12:30:00;6.1;4.712294;16.873862;16.873862
2021-10-17 12:45:00;6.4;4.692015;17.138288;17.138288
2021-10-17 13:00:00;6.2;4.674538;16.979632;16.979632
2021-10-17 13:15:00;6.8;4.621531;17.614256;17.614256
2021-10-17 13:30:00;6.9;4.573975;17.720027;17.720027
2021-10-17 13:45:00;7.6;4.572849;18.460421;18.460421
2021-10-17 14:00:00;7.6;4.639451;18.460421;18.460421
2021-10-17 14:15:00;8.0;4.597529;18.830618;18.830618
2021-10-17 14:30:00;7.9;4.510227;18.777733;18.777733
2021-10-17 14:45:00;8.4;4.494805;19.253701;19.253701
2021-10-17 15:00:00;8.7;4.64816;19.623898;19.623898
2021-10-17 15:15:00;9.2;4.54503;20.099865;20.099865
2021-10-17 15:30:00;9.4;4.572014;20.364292;20.364292
2021-10-17 15:45:00;9.8;4.637083;20.787374;20.787374
